"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Avg Daily Max Air Temperature (F)	Record Count for Daily Max Air Temp (F)	Avg Daily Max Heat Index (F)
	"Martin County, NC"	"37117"	"1985"	"1985"	"May"	"5"	79.45	217	84.68
	"Martin County, NC"	"37117"	"1985"	"1985"	"Jun"	"6"	85.81	210	90.13
	"Martin County, NC"	"37117"	"1985"	"1985"	"Jul"	"7"	87.34	217	92.95
	"Martin County, NC"	"37117"	"1985"	"1985"	"Aug"	"8"	83.99	217	90.42
	"Martin County, NC"	"37117"	"1985"	"1985"	"Sep"	"9"	81.83	210	91.51
	"Martin County, NC"	"37117"	"1985"	"1985"	"Oct"	"10"	74.81	217	85.51
	"Martin County, NC"	"37117"	"1985"	"1985"	"Nov"	"11"	70.02	210	Missing
	"Martin County, NC"	"37117"	"1985"	"1985"	"Dec"	"12"	49.12	217	Missing
"Total"	"Martin County, NC"	"37117"	"1985"	"1985"			70.35	2555	89.64
	"Martin County, NC"	"37117"	"1986"	"1986"	"Jan"	"1"	48.51	217	Missing
	"Martin County, NC"	"37117"	"1986"	"1986"	"Feb"	"2"	54.76	196	Missing
	"Martin County, NC"	"37117"	"1986"	"1986"	"Mar"	"3"	61.46	217	79.49
	"Martin County, NC"	"37117"	"1986"	"1986"	"Apr"	"4"	71.31	210	80.95
	"Martin County, NC"	"37117"	"1986"	"1986"	"May"	"5"	77.68	217	86.70
	"Martin County, NC"	"37117"	"1986"	"1986"	"Jun"	"6"	87.05	210	91.62
	"Martin County, NC"	"37117"	"1986"	"1986"	"Jul"	"7"	92.25	217	99.47
	"Martin County, NC"	"37117"	"1986"	"1986"	"Aug"	"8"	84.38	217	92.40
	"Martin County, NC"	"37117"	"1986"	"1986"	"Sep"	"9"	81.71	210	88.00
	"Martin County, NC"	"37117"	"1986"	"1986"	"Oct"	"10"	74.58	217	92.10
	"Martin County, NC"	"37117"	"1986"	"1986"	"Nov"	"11"	64.95	210	86.23
	"Martin County, NC"	"37117"	"1986"	"1986"	"Dec"	"12"	53.70	217	Missing
"Total"	"Martin County, NC"	"37117"	"1986"	"1986"			71.10	2555	92.18
	"Martin County, NC"	"37117"	"1987"	"1987"	"Jan"	"1"	47.82	217	Missing
	"Martin County, NC"	"37117"	"1987"	"1987"	"Feb"	"2"	49.25	196	Missing
	"Martin County, NC"	"37117"	"1987"	"1987"	"Mar"	"3"	58.31	217	Missing
	"Martin County, NC"	"37117"	"1987"	"1987"	"Apr"	"4"	65.75	210	Missing
	"Martin County, NC"	"37117"	"1987"	"1987"	"May"	"5"	78.51	217	87.83
	"Martin County, NC"	"37117"	"1987"	"1987"	"Jun"	"6"	85.19	210	91.49
	"Martin County, NC"	"37117"	"1987"	"1987"	"Jul"	"7"	89.10	217	96.94
	"Martin County, NC"	"37117"	"1987"	"1987"	"Aug"	"8"	87.33	217	96.88
	"Martin County, NC"	"37117"	"1987"	"1987"	"Sep"	"9"	81.49	210	87.60
	"Martin County, NC"	"37117"	"1987"	"1987"	"Oct"	"10"	68.00	217	Missing
	"Martin County, NC"	"37117"	"1987"	"1987"	"Nov"	"11"	65.08	210	Missing
	"Martin County, NC"	"37117"	"1987"	"1987"	"Dec"	"12"	53.93	217	Missing
"Total"	"Martin County, NC"	"37117"	"1987"	"1987"			69.25	2555	93.07
	"Martin County, NC"	"37117"	"1988"	"1988"	"Jan"	"1"	45.11	217	Missing
	"Martin County, NC"	"37117"	"1988"	"1988"	"Feb"	"2"	52.65	203	Missing
	"Martin County, NC"	"37117"	"1988"	"1988"	"Mar"	"3"	61.30	217	Missing
	"Martin County, NC"	"37117"	"1988"	"1988"	"Apr"	"4"	66.76	210	81.46
	"Martin County, NC"	"37117"	"1988"	"1988"	"May"	"5"	76.83	217	86.56
	"Martin County, NC"	"37117"	"1988"	"1988"	"Jun"	"6"	83.28	210	91.66
	"Martin County, NC"	"37117"	"1988"	"1988"	"Jul"	"7"	88.29	217	96.68
	"Martin County, NC"	"37117"	"1988"	"1988"	"Aug"	"8"	88.63	217	96.29
	"Martin County, NC"	"37117"	"1988"	"1988"	"Sep"	"9"	80.45	210	87.14
	"Martin County, NC"	"37117"	"1988"	"1988"	"Oct"	"10"	66.70	217	85.99
	"Martin County, NC"	"37117"	"1988"	"1988"	"Nov"	"11"	65.08	210	Missing
	"Martin County, NC"	"37117"	"1988"	"1988"	"Dec"	"12"	50.71	217	Missing
"Total"	"Martin County, NC"	"37117"	"1988"	"1988"			68.85	2562	92.86
	"Martin County, NC"	"37117"	"1989"	"1989"	"Jan"	"1"	56.42	217	Missing
	"Martin County, NC"	"37117"	"1989"	"1989"	"Feb"	"2"	52.62	196	81.28
	"Martin County, NC"	"37117"	"1989"	"1989"	"Mar"	"3"	62.08	217	83.67
	"Martin County, NC"	"37117"	"1989"	"1989"	"Apr"	"4"	67.64	210	84.10
	"Martin County, NC"	"37117"	"1989"	"1989"	"May"	"5"	74.01	217	89.64
	"Martin County, NC"	"37117"	"1989"	"1989"	"Jun"	"6"	84.68	210	92.18
	"Martin County, NC"	"37117"	"1989"	"1989"	"Jul"	"7"	85.43	217	93.70
	"Martin County, NC"	"37117"	"1989"	"1989"	"Aug"	"8"	83.97	217	93.01
	"Martin County, NC"	"37117"	"1989"	"1989"	"Sep"	"9"	79.57	210	89.91
	"Martin County, NC"	"37117"	"1989"	"1989"	"Oct"	"10"	71.04	217	83.92
	"Martin County, NC"	"37117"	"1989"	"1989"	"Nov"	"11"	61.46	210	Missing
	"Martin County, NC"	"37117"	"1989"	"1989"	"Dec"	"12"	42.09	217	Missing
"Total"	"Martin County, NC"	"37117"	"1989"	"1989"			68.49	2555	91.50
	"Martin County, NC"	"37117"	"1990"	"1990"	"Jan"	"1"	57.54	217	Missing
	"Martin County, NC"	"37117"	"1990"	"1990"	"Feb"	"2"	60.58	196	Missing
	"Martin County, NC"	"37117"	"1990"	"1990"	"Mar"	"3"	63.77	217	82.31
	"Martin County, NC"	"37117"	"1990"	"1990"	"Apr"	"4"	69.61	210	85.01
	"Martin County, NC"	"37117"	"1990"	"1990"	"May"	"5"	75.81	217	85.91
	"Martin County, NC"	"37117"	"1990"	"1990"	"Jun"	"6"	84.60	210	91.46
	"Martin County, NC"	"37117"	"1990"	"1990"	"Jul"	"7"	87.77	217	95.42
	"Martin County, NC"	"37117"	"1990"	"1990"	"Aug"	"8"	85.70	217	91.57
	"Martin County, NC"	"37117"	"1990"	"1990"	"Sep"	"9"	81.20	210	88.97
	"Martin County, NC"	"37117"	"1990"	"1990"	"Oct"	"10"	75.61	217	86.79
	"Martin County, NC"	"37117"	"1990"	"1990"	"Nov"	"11"	64.45	210	Missing
	"Martin County, NC"	"37117"	"1990"	"1990"	"Dec"	"12"	59.95	217	Missing
"Total"	"Martin County, NC"	"37117"	"1990"	"1990"			72.28	2555	90.73
	"Martin County, NC"	"37117"	"1991"	"1991"	"Jan"	"1"	52.82	217	Missing
	"Martin County, NC"	"37117"	"1991"	"1991"	"Feb"	"2"	56.66	196	Missing
	"Martin County, NC"	"37117"	"1991"	"1991"	"Mar"	"3"	62.82	217	82.51
	"Martin County, NC"	"37117"	"1991"	"1991"	"Apr"	"4"	71.87	210	84.14
	"Martin County, NC"	"37117"	"1991"	"1991"	"May"	"5"	81.46	217	91.14
	"Martin County, NC"	"37117"	"1991"	"1991"	"Jun"	"6"	84.28	210	92.24
	"Martin County, NC"	"37117"	"1991"	"1991"	"Jul"	"7"	88.74	217	98.62
	"Martin County, NC"	"37117"	"1991"	"1991"	"Aug"	"8"	85.71	217	92.82
	"Martin County, NC"	"37117"	"1991"	"1991"	"Sep"	"9"	81.01	210	90.18
	"Martin County, NC"	"37117"	"1991"	"1991"	"Oct"	"10"	72.04	217	84.90
	"Martin County, NC"	"37117"	"1991"	"1991"	"Nov"	"11"	61.74	210	Missing
	"Martin County, NC"	"37117"	"1991"	"1991"	"Dec"	"12"	56.18	217	82.90
"Total"	"Martin County, NC"	"37117"	"1991"	"1991"			71.36	2555	92.50
	"Martin County, NC"	"37117"	"1992"	"1992"	"Jan"	"1"	52.15	217	Missing
	"Martin County, NC"	"37117"	"1992"	"1992"	"Feb"	"2"	56.15	203	Missing
	"Martin County, NC"	"37117"	"1992"	"1992"	"Mar"	"3"	60.72	217	Missing
	"Martin County, NC"	"37117"	"1992"	"1992"	"Apr"	"4"	68.72	210	81.59
	"Martin County, NC"	"37117"	"1992"	"1992"	"May"	"5"	73.57	217	83.37
	"Martin County, NC"	"37117"	"1992"	"1992"	"Jun"	"6"	80.88	210	88.03
	"Martin County, NC"	"37117"	"1992"	"1992"	"Jul"	"7"	89.31	217	97.49
	"Martin County, NC"	"37117"	"1992"	"1992"	"Aug"	"8"	83.49	217	89.94
	"Martin County, NC"	"37117"	"1992"	"1992"	"Sep"	"9"	80.17	210	88.41
	"Martin County, NC"	"37117"	"1992"	"1992"	"Oct"	"10"	68.61	217	Missing
	"Martin County, NC"	"37117"	"1992"	"1992"	"Nov"	"11"	63.08	210	Missing
	"Martin County, NC"	"37117"	"1992"	"1992"	"Dec"	"12"	53.59	217	Missing
"Total"	"Martin County, NC"	"37117"	"1992"	"1992"			69.23	2562	90.77
	"Martin County, NC"	"37117"	"1993"	"1993"	"Jan"	"1"	53.65	217	Missing
	"Martin County, NC"	"37117"	"1993"	"1993"	"Feb"	"2"	48.58	196	Missing
	"Martin County, NC"	"37117"	"1993"	"1993"	"Mar"	"3"	57.44	217	Missing
	"Martin County, NC"	"37117"	"1993"	"1993"	"Apr"	"4"	65.72	210	Missing
	"Martin County, NC"	"37117"	"1993"	"1993"	"May"	"5"	77.60	217	85.03
	"Martin County, NC"	"37117"	"1993"	"1993"	"Jun"	"6"	84.74	210	92.11
	"Martin County, NC"	"37117"	"1993"	"1993"	"Jul"	"7"	90.40	217	99.84
	"Martin County, NC"	"37117"	"1993"	"1993"	"Aug"	"8"	87.77	217	93.13
	"Martin County, NC"	"37117"	"1993"	"1993"	"Sep"	"9"	83.72	210	90.97
	"Martin County, NC"	"37117"	"1993"	"1993"	"Oct"	"10"	73.27	217	84.94
	"Martin County, NC"	"37117"	"1993"	"1993"	"Nov"	"11"	64.30	210	83.37
	"Martin County, NC"	"37117"	"1993"	"1993"	"Dec"	"12"	50.19	217	Missing
"Total"	"Martin County, NC"	"37117"	"1993"	"1993"			69.90	2555	93.01
	"Martin County, NC"	"37117"	"1994"	"1994"	"Jan"	"1"	48.22	217	Missing
	"Martin County, NC"	"37117"	"1994"	"1994"	"Feb"	"2"	54.72	196	Missing
	"Martin County, NC"	"37117"	"1994"	"1994"	"Mar"	"3"	61.59	217	Missing
	"Martin County, NC"	"37117"	"1994"	"1994"	"Apr"	"4"	72.78	210	84.51
	"Martin County, NC"	"37117"	"1994"	"1994"	"May"	"5"	73.50	217	85.51
	"Martin County, NC"	"37117"	"1994"	"1994"	"Jun"	"6"	85.20	210	92.83
	"Martin County, NC"	"37117"	"1994"	"1994"	"Jul"	"7"	87.27	217	94.73
	"Martin County, NC"	"37117"	"1994"	"1994"	"Aug"	"8"	85.00	217	90.92
	"Martin County, NC"	"37117"	"1994"	"1994"	"Sep"	"9"	79.98	210	86.14
	"Martin County, NC"	"37117"	"1994"	"1994"	"Oct"	"10"	71.23	217	82.75
	"Martin County, NC"	"37117"	"1994"	"1994"	"Nov"	"11"	65.18	210	Missing
	"Martin County, NC"	"37117"	"1994"	"1994"	"Dec"	"12"	57.99	217	Missing
"Total"	"Martin County, NC"	"37117"	"1994"	"1994"			70.29	2555	90.79
	"Martin County, NC"	"37117"	"1995"	"1995"	"Jan"	"1"	52.16	217	Missing
	"Martin County, NC"	"37117"	"1995"	"1995"	"Feb"	"2"	49.76	196	Missing
	"Martin County, NC"	"37117"	"1995"	"1995"	"Mar"	"3"	60.64	217	Missing
	"Martin County, NC"	"37117"	"1995"	"1995"	"Apr"	"4"	70.53	210	84.93
	"Martin County, NC"	"37117"	"1995"	"1995"	"May"	"5"	77.48	217	87.21
	"Martin County, NC"	"37117"	"1995"	"1995"	"Jun"	"6"	81.55	210	88.25
	"Martin County, NC"	"37117"	"1995"	"1995"	"Jul"	"7"	87.49	217	97.19
	"Martin County, NC"	"37117"	"1995"	"1995"	"Aug"	"8"	86.81	217	94.14
	"Martin County, NC"	"37117"	"1995"	"1995"	"Sep"	"9"	79.40	210	86.62
	"Martin County, NC"	"37117"	"1995"	"1995"	"Oct"	"10"	73.62	217	86.43
	"Martin County, NC"	"37117"	"1995"	"1995"	"Nov"	"11"	56.70	210	Missing
	"Martin County, NC"	"37117"	"1995"	"1995"	"Dec"	"12"	47.78	217	Missing
"Total"	"Martin County, NC"	"37117"	"1995"	"1995"			68.78	2555	91.58
	"Martin County, NC"	"37117"	"1996"	"1996"	"Jan"	"1"	47.61	217	Missing
	"Martin County, NC"	"37117"	"1996"	"1996"	"Feb"	"2"	50.58	203	Missing
	"Martin County, NC"	"37117"	"1996"	"1996"	"Mar"	"3"	55.14	217	Missing
	"Martin County, NC"	"37117"	"1996"	"1996"	"Apr"	"4"	68.09	210	84.39
	"Martin County, NC"	"37117"	"1996"	"1996"	"May"	"5"	78.11	217	89.91
	"Martin County, NC"	"37117"	"1996"	"1996"	"Jun"	"6"	83.62	210	92.18
	"Martin County, NC"	"37117"	"1996"	"1996"	"Jul"	"7"	85.97	217	94.17
	"Martin County, NC"	"37117"	"1996"	"1996"	"Aug"	"8"	83.06	217	88.16
	"Martin County, NC"	"37117"	"1996"	"1996"	"Sep"	"9"	78.18	210	88.98
	"Martin County, NC"	"37117"	"1996"	"1996"	"Oct"	"10"	69.67	217	86.41
	"Martin County, NC"	"37117"	"1996"	"1996"	"Nov"	"11"	54.65	210	Missing
	"Martin County, NC"	"37117"	"1996"	"1996"	"Dec"	"12"	56.40	217	Missing
"Total"	"Martin County, NC"	"37117"	"1996"	"1996"			67.65	2562	90.69
	"Martin County, NC"	"37117"	"1997"	"1997"	"Jan"	"1"	49.58	217	Missing
	"Martin County, NC"	"37117"	"1997"	"1997"	"Feb"	"2"	56.34	196	Missing
	"Martin County, NC"	"37117"	"1997"	"1997"	"Mar"	"3"	64.09	217	82.30
	"Martin County, NC"	"37117"	"1997"	"1997"	"Apr"	"4"	64.90	210	Missing
	"Martin County, NC"	"37117"	"1997"	"1997"	"May"	"5"	73.52	217	83.95
	"Martin County, NC"	"37117"	"1997"	"1997"	"Jun"	"6"	80.84	210	90.82
	"Martin County, NC"	"37117"	"1997"	"1997"	"Jul"	"7"	87.27	217	95.82
	"Martin County, NC"	"37117"	"1997"	"1997"	"Aug"	"8"	85.69	217	90.70
	"Martin County, NC"	"37117"	"1997"	"1997"	"Sep"	"9"	80.16	210	87.21
	"Martin County, NC"	"37117"	"1997"	"1997"	"Oct"	"10"	72.21	217	85.43
	"Martin County, NC"	"37117"	"1997"	"1997"	"Nov"	"11"	59.11	210	Missing
	"Martin County, NC"	"37117"	"1997"	"1997"	"Dec"	"12"	52.25	217	Missing
"Total"	"Martin County, NC"	"37117"	"1997"	"1997"			68.91	2555	90.79
	"Martin County, NC"	"37117"	"1998"	"1998"	"Jan"	"1"	55.29	217	Missing
	"Martin County, NC"	"37117"	"1998"	"1998"	"Feb"	"2"	55.81	196	Missing
	"Martin County, NC"	"37117"	"1998"	"1998"	"Mar"	"3"	59.91	217	82.89
	"Martin County, NC"	"37117"	"1998"	"1998"	"Apr"	"4"	67.82	210	Missing
	"Martin County, NC"	"37117"	"1998"	"1998"	"May"	"5"	77.87	217	90.48
	"Martin County, NC"	"37117"	"1998"	"1998"	"Jun"	"6"	85.35	210	96.21
	"Martin County, NC"	"37117"	"1998"	"1998"	"Jul"	"7"	86.53	217	94.07
	"Martin County, NC"	"37117"	"1998"	"1998"	"Aug"	"8"	85.77	217	93.57
	"Martin County, NC"	"37117"	"1998"	"1998"	"Sep"	"9"	83.69	210	91.85
	"Martin County, NC"	"37117"	"1998"	"1998"	"Oct"	"10"	72.24	217	86.38
	"Martin County, NC"	"37117"	"1998"	"1998"	"Nov"	"11"	63.16	210	Missing
	"Martin County, NC"	"37117"	"1998"	"1998"	"Dec"	"12"	57.79	217	Missing
"Total"	"Martin County, NC"	"37117"	"1998"	"1998"			71.01	2555	93.22
	"Martin County, NC"	"37117"	"1999"	"1999"	"Jan"	"1"	56.63	217	Missing
	"Martin County, NC"	"37117"	"1999"	"1999"	"Feb"	"2"	55.69	196	Missing
	"Martin County, NC"	"37117"	"1999"	"1999"	"Mar"	"3"	56.65	217	Missing
	"Martin County, NC"	"37117"	"1999"	"1999"	"Apr"	"4"	69.32	210	84.54
	"Martin County, NC"	"37117"	"1999"	"1999"	"May"	"5"	76.61	217	84.81
	"Martin County, NC"	"37117"	"1999"	"1999"	"Jun"	"6"	82.48	210	90.13
	"Martin County, NC"	"37117"	"1999"	"1999"	"Jul"	"7"	90.17	217	101.15
	"Martin County, NC"	"37117"	"1999"	"1999"	"Aug"	"8"	90.18	217	97.42
	"Martin County, NC"	"37117"	"1999"	"1999"	"Sep"	"9"	77.42	210	86.56
	"Martin County, NC"	"37117"	"1999"	"1999"	"Oct"	"10"	69.86	217	83.66
	"Martin County, NC"	"37117"	"1999"	"1999"	"Nov"	"11"	64.23	210	Missing
	"Martin County, NC"	"37117"	"1999"	"1999"	"Dec"	"12"	53.28	217	Missing
"Total"	"Martin County, NC"	"37117"	"1999"	"1999"			70.30	2555	93.79
	"Martin County, NC"	"37117"	"2000"	"2000"	"Jan"	"1"	46.88	217	Missing
	"Martin County, NC"	"37117"	"2000"	"2000"	"Feb"	"2"	56.42	203	Missing
	"Martin County, NC"	"37117"	"2000"	"2000"	"Mar"	"3"	64.09	217	Missing
	"Martin County, NC"	"37117"	"2000"	"2000"	"Apr"	"4"	67.11	210	Missing
	"Martin County, NC"	"37117"	"2000"	"2000"	"May"	"5"	80.48	217	88.30
	"Martin County, NC"	"37117"	"2000"	"2000"	"Jun"	"6"	85.28	210	93.66
	"Martin County, NC"	"37117"	"2000"	"2000"	"Jul"	"7"	83.55	217	91.03
	"Martin County, NC"	"37117"	"2000"	"2000"	"Aug"	"8"	84.23	217	92.66
	"Martin County, NC"	"37117"	"2000"	"2000"	"Sep"	"9"	79.03	210	89.45
	"Martin County, NC"	"37117"	"2000"	"2000"	"Oct"	"10"	70.94	217	86.31
	"Martin County, NC"	"37117"	"2000"	"2000"	"Nov"	"11"	57.28	210	Missing
	"Martin County, NC"	"37117"	"2000"	"2000"	"Dec"	"12"	44.93	217	Missing
"Total"	"Martin County, NC"	"37117"	"2000"	"2000"			68.37	2562	91.17
	"Martin County, NC"	"37117"	"2001"	"2001"	"Jan"	"1"	49.06	217	Missing
	"Martin County, NC"	"37117"	"2001"	"2001"	"Feb"	"2"	55.47	196	Missing
	"Martin County, NC"	"37117"	"2001"	"2001"	"Mar"	"3"	57.43	217	Missing
	"Martin County, NC"	"37117"	"2001"	"2001"	"Apr"	"4"	70.43	210	84.97
	"Martin County, NC"	"37117"	"2001"	"2001"	"May"	"5"	77.58	217	84.60
	"Martin County, NC"	"37117"	"2001"	"2001"	"Jun"	"6"	83.41	210	89.20
	"Martin County, NC"	"37117"	"2001"	"2001"	"Jul"	"7"	83.39	217	89.92
	"Martin County, NC"	"37117"	"2001"	"2001"	"Aug"	"8"	85.98	217	93.51
	"Martin County, NC"	"37117"	"2001"	"2001"	"Sep"	"9"	78.32	210	85.78
	"Martin County, NC"	"37117"	"2001"	"2001"	"Oct"	"10"	72.12	217	83.88
	"Martin County, NC"	"37117"	"2001"	"2001"	"Nov"	"11"	68.70	210	80.70
	"Martin County, NC"	"37117"	"2001"	"2001"	"Dec"	"12"	60.56	217	Missing
"Total"	"Martin County, NC"	"37117"	"2001"	"2001"			70.27	2555	88.87
	"Martin County, NC"	"37117"	"2002"	"2002"	"Jan"	"1"	54.52	217	Missing
	"Martin County, NC"	"37117"	"2002"	"2002"	"Feb"	"2"	56.10	196	Missing
	"Martin County, NC"	"37117"	"2002"	"2002"	"Mar"	"3"	64.84	217	84.46
	"Martin County, NC"	"37117"	"2002"	"2002"	"Apr"	"4"	72.98	210	89.01
	"Martin County, NC"	"37117"	"2002"	"2002"	"May"	"5"	77.47	217	88.64
	"Martin County, NC"	"37117"	"2002"	"2002"	"Jun"	"6"	86.71	210	90.83
	"Martin County, NC"	"37117"	"2002"	"2002"	"Jul"	"7"	89.97	217	96.80
	"Martin County, NC"	"37117"	"2002"	"2002"	"Aug"	"8"	89.12	217	94.12
	"Martin County, NC"	"37117"	"2002"	"2002"	"Sep"	"9"	82.79	210	88.76
	"Martin County, NC"	"37117"	"2002"	"2002"	"Oct"	"10"	72.55	217	90.83
	"Martin County, NC"	"37117"	"2002"	"2002"	"Nov"	"11"	60.38	210	Missing
	"Martin County, NC"	"37117"	"2002"	"2002"	"Dec"	"12"	50.16	217	Missing
"Total"	"Martin County, NC"	"37117"	"2002"	"2002"			71.55	2555	92.08
	"Martin County, NC"	"37117"	"2003"	"2003"	"Jan"	"1"	42.99	217	Missing
	"Martin County, NC"	"37117"	"2003"	"2003"	"Feb"	"2"	52.15	196	Missing
	"Martin County, NC"	"37117"	"2003"	"2003"	"Mar"	"3"	64.78	217	Missing
	"Martin County, NC"	"37117"	"2003"	"2003"	"Apr"	"4"	69.35	210	83.22
	"Martin County, NC"	"37117"	"2003"	"2003"	"May"	"5"	75.60	217	91.69
	"Martin County, NC"	"37117"	"2003"	"2003"	"Jun"	"6"	83.15	210	91.30
	"Martin County, NC"	"37117"	"2003"	"2003"	"Jul"	"7"	86.22	217	95.42
	"Martin County, NC"	"37117"	"2003"	"2003"	"Aug"	"8"	86.02	217	94.62
	"Martin County, NC"	"37117"	"2003"	"2003"	"Sep"	"9"	80.43	210	89.17
	"Martin County, NC"	"37117"	"2003"	"2003"	"Oct"	"10"	69.83	217	Missing
	"Martin County, NC"	"37117"	"2003"	"2003"	"Nov"	"11"	66.98	210	84.58
	"Martin County, NC"	"37117"	"2003"	"2003"	"Dec"	"12"	51.54	217	Missing
"Total"	"Martin County, NC"	"37117"	"2003"	"2003"			69.16	2555	92.68
	"Martin County, NC"	"37117"	"2004"	"2004"	"Jan"	"1"	45.58	217	Missing
	"Martin County, NC"	"37117"	"2004"	"2004"	"Feb"	"2"	50.95	203	Missing
	"Martin County, NC"	"37117"	"2004"	"2004"	"Mar"	"3"	61.51	217	Missing
	"Martin County, NC"	"37117"	"2004"	"2004"	"Apr"	"4"	69.81	210	82.65
	"Martin County, NC"	"37117"	"2004"	"2004"	"May"	"5"	82.00	217	89.22
	"Martin County, NC"	"37117"	"2004"	"2004"	"Jun"	"6"	83.50	210	89.96
	"Martin County, NC"	"37117"	"2004"	"2004"	"Jul"	"7"	86.82	217	93.64
	"Martin County, NC"	"37117"	"2004"	"2004"	"Aug"	"8"	83.27	217	90.69
	"Martin County, NC"	"37117"	"2004"	"2004"	"Sep"	"9"	80.00	210	86.79
	"Martin County, NC"	"37117"	"2004"	"2004"	"Oct"	"10"	70.82	217	82.51
	"Martin County, NC"	"37117"	"2004"	"2004"	"Nov"	"11"	62.95	210	84.00
	"Martin County, NC"	"37117"	"2004"	"2004"	"Dec"	"12"	52.47	217	Missing
"Total"	"Martin County, NC"	"37117"	"2004"	"2004"			69.18	2562	89.83
	"Martin County, NC"	"37117"	"2005"	"2005"	"Jan"	"1"	52.08	217	Missing
	"Martin County, NC"	"37117"	"2005"	"2005"	"Feb"	"2"	53.79	196	Missing
	"Martin County, NC"	"37117"	"2005"	"2005"	"Mar"	"3"	56.79	217	Missing
	"Martin County, NC"	"37117"	"2005"	"2005"	"Apr"	"4"	68.41	210	82.20
	"Martin County, NC"	"37117"	"2005"	"2005"	"May"	"5"	72.86	217	83.75
	"Martin County, NC"	"37117"	"2005"	"2005"	"Jun"	"6"	83.24	210	91.44
	"Martin County, NC"	"37117"	"2005"	"2005"	"Jul"	"7"	89.69	217	100.16
	"Martin County, NC"	"37117"	"2005"	"2005"	"Aug"	"8"	88.39	217	97.32
	"Martin County, NC"	"37117"	"2005"	"2005"	"Sep"	"9"	84.68	210	89.82
	"Martin County, NC"	"37117"	"2005"	"2005"	"Oct"	"10"	71.91	217	85.90
	"Martin County, NC"	"37117"	"2005"	"2005"	"Nov"	"11"	64.92	210	Missing
	"Martin County, NC"	"37117"	"2005"	"2005"	"Dec"	"12"	49.99	217	Missing
"Total"	"Martin County, NC"	"37117"	"2005"	"2005"			69.80	2555	93.74
	"Martin County, NC"	"37117"	"2006"	"2006"	"Jan"	"1"	57.62	217	Missing
	"Martin County, NC"	"37117"	"2006"	"2006"	"Feb"	"2"	52.62	196	Missing
	"Martin County, NC"	"37117"	"2006"	"2006"	"Mar"	"3"	58.99	217	82.86
	"Martin County, NC"	"37117"	"2006"	"2006"	"Apr"	"4"	72.44	210	83.01
	"Martin County, NC"	"37117"	"2006"	"2006"	"May"	"5"	76.05	217	87.68
	"Martin County, NC"	"37117"	"2006"	"2006"	"Jun"	"6"	82.34	210	88.35
	"Martin County, NC"	"37117"	"2006"	"2006"	"Jul"	"7"	88.26	217	98.27
	"Martin County, NC"	"37117"	"2006"	"2006"	"Aug"	"8"	87.60	217	97.30
	"Martin County, NC"	"37117"	"2006"	"2006"	"Sep"	"9"	78.41	210	87.45
	"Martin County, NC"	"37117"	"2006"	"2006"	"Oct"	"10"	70.46	217	84.70
	"Martin County, NC"	"37117"	"2006"	"2006"	"Nov"	"11"	63.13	210	Missing
	"Martin County, NC"	"37117"	"2006"	"2006"	"Dec"	"12"	58.12	217	Missing
"Total"	"Martin County, NC"	"37117"	"2006"	"2006"			70.61	2555	92.58
	"Martin County, NC"	"37117"	"2007"	"2007"	"Jan"	"1"	54.29	217	Missing
	"Martin County, NC"	"37117"	"2007"	"2007"	"Feb"	"2"	47.65	196	Missing
	"Martin County, NC"	"37117"	"2007"	"2007"	"Mar"	"3"	63.35	217	82.97
	"Martin County, NC"	"37117"	"2007"	"2007"	"Apr"	"4"	67.43	210	82.99
	"Martin County, NC"	"37117"	"2007"	"2007"	"May"	"5"	76.89	217	86.40
	"Martin County, NC"	"37117"	"2007"	"2007"	"Jun"	"6"	85.28	210	91.44
	"Martin County, NC"	"37117"	"2007"	"2007"	"Jul"	"7"	88.40	217	93.05
	"Martin County, NC"	"37117"	"2007"	"2007"	"Aug"	"8"	95.16	217	100.51
	"Martin County, NC"	"37117"	"2007"	"2007"	"Sep"	"9"	87.13	210	91.01
	"Martin County, NC"	"37117"	"2007"	"2007"	"Oct"	"10"	80.56	217	87.36
	"Martin County, NC"	"37117"	"2007"	"2007"	"Nov"	"11"	61.76	210	Missing
	"Martin County, NC"	"37117"	"2007"	"2007"	"Dec"	"12"	58.33	217	Missing
"Total"	"Martin County, NC"	"37117"	"2007"	"2007"			72.35	2555	92.25
	"Martin County, NC"	"37117"	"2008"	"2008"	"Jan"	"1"	50.90	217	Missing
	"Martin County, NC"	"37117"	"2008"	"2008"	"Feb"	"2"	58.48	203	Missing
	"Martin County, NC"	"37117"	"2008"	"2008"	"Mar"	"3"	62.93	217	Missing
	"Martin County, NC"	"37117"	"2008"	"2008"	"Apr"	"4"	70.12	210	81.95
	"Martin County, NC"	"37117"	"2008"	"2008"	"May"	"5"	76.33	217	84.25
	"Martin County, NC"	"37117"	"2008"	"2008"	"Jun"	"6"	90.83	210	94.92
	"Martin County, NC"	"37117"	"2008"	"2008"	"Jul"	"7"	89.23	217	94.68
	"Martin County, NC"	"37117"	"2008"	"2008"	"Aug"	"8"	89.02	217	92.52
	"Martin County, NC"	"37117"	"2008"	"2008"	"Sep"	"9"	82.99	210	91.03
	"Martin County, NC"	"37117"	"2008"	"2008"	"Oct"	"10"	71.30	217	83.16
