"Notes"	"County"	"County Code"	"Year"	"Year Code"	Avg Daily Max Heat Index (F)
	"Union County, NC"	"37179"	"1986"	"1986"	92.46
	"Union County, NC"	"37179"	"1987"	"1987"	91.23
	"Union County, NC"	"37179"	"1988"	"1988"	91.42
	"Union County, NC"	"37179"	"1989"	"1989"	89.70
	"Union County, NC"	"37179"	"1990"	"1990"	90.34
	"Union County, NC"	"37179"	"1991"	"1991"	91.54
	"Union County, NC"	"37179"	"1992"	"1992"	89.47
	"Union County, NC"	"37179"	"1993"	"1993"	91.94
	"Union County, NC"	"37179"	"1994"	"1994"	89.37
	"Union County, NC"	"37179"	"1995"	"1995"	90.75
	"Union County, NC"	"37179"	"1996"	"1996"	89.75
	"Union County, NC"	"37179"	"1997"	"1997"	90.11
	"Union County, NC"	"37179"	"1998"	"1998"	92.48
	"Union County, NC"	"37179"	"1999"	"1999"	91.70
	"Union County, NC"	"37179"	"2000"	"2000"	90.44
	"Union County, NC"	"37179"	"2001"	"2001"	88.93
	"Union County, NC"	"37179"	"2002"	"2002"	91.81
	"Union County, NC"	"37179"	"2003"	"2003"	90.72
	"Union County, NC"	"37179"	"2004"	"2004"	89.13
	"Union County, NC"	"37179"	"2005"	"2005"	92.12
	"Union County, NC"	"37179"	"2006"	"2006"	91.02
	"Union County, NC"	"37179"	"2007"	"2007"	91.43
	"Union County, NC"	"37179"	"2008"	"2008"	91.94
	"Union County, NC"	"37179"	"2009"	"2009"	91.59
	"Union County, NC"	"37179"	"2010"	"2010"	94.30
	"Union County, NC"	"37179"	"2011"	"2011"	93.61
"Total"	"Union County, NC"	"37179"			90.97
	"Vance County, NC"	"37181"	"1979"	"1979"	89.81
	"Vance County, NC"	"37181"	"1980"	"1980"	91.60
	"Vance County, NC"	"37181"	"1981"	"1981"	90.12
	"Vance County, NC"	"37181"	"1982"	"1982"	88.10
	"Vance County, NC"	"37181"	"1983"	"1983"	91.52
	"Vance County, NC"	"37181"	"1984"	"1984"	89.18
	"Vance County, NC"	"37181"	"1985"	"1985"	88.43
	"Vance County, NC"	"37181"	"1986"	"1986"	91.33
	"Vance County, NC"	"37181"	"1987"	"1987"	91.46
	"Vance County, NC"	"37181"	"1988"	"1988"	91.57
	"Vance County, NC"	"37181"	"1989"	"1989"	90.19
	"Vance County, NC"	"37181"	"1990"	"1990"	89.73
	"Vance County, NC"	"37181"	"1991"	"1991"	91.46
	"Vance County, NC"	"37181"	"1992"	"1992"	89.28
	"Vance County, NC"	"37181"	"1993"	"1993"	91.79
	"Vance County, NC"	"37181"	"1994"	"1994"	89.74
	"Vance County, NC"	"37181"	"1995"	"1995"	91.07
	"Vance County, NC"	"37181"	"1996"	"1996"	89.41
	"Vance County, NC"	"37181"	"1997"	"1997"	90.31
	"Vance County, NC"	"37181"	"1998"	"1998"	91.46
	"Vance County, NC"	"37181"	"1999"	"1999"	92.72
	"Vance County, NC"	"37181"	"2000"	"2000"	89.93
	"Vance County, NC"	"37181"	"2001"	"2001"	88.07
	"Vance County, NC"	"37181"	"2002"	"2002"	91.18
	"Vance County, NC"	"37181"	"2003"	"2003"	91.36
	"Vance County, NC"	"37181"	"2004"	"2004"	88.51
	"Vance County, NC"	"37181"	"2005"	"2005"	92.18
	"Vance County, NC"	"37181"	"2006"	"2006"	91.09
	"Vance County, NC"	"37181"	"2007"	"2007"	91.01
	"Vance County, NC"	"37181"	"2008"	"2008"	90.99
	"Vance County, NC"	"37181"	"2009"	"2009"	89.36
	"Vance County, NC"	"37181"	"2010"	"2010"	93.42
	"Vance County, NC"	"37181"	"2011"	"2011"	93.46
"Total"	"Vance County, NC"	"37181"			90.69
	"Wake County, NC"	"37183"	"1979"	"1979"	90.13
	"Wake County, NC"	"37183"	"1980"	"1980"	92.12
	"Wake County, NC"	"37183"	"1981"	"1981"	91.12
	"Wake County, NC"	"37183"	"1982"	"1982"	88.70
	"Wake County, NC"	"37183"	"1983"	"1983"	92.34
	"Wake County, NC"	"37183"	"1984"	"1984"	89.63
	"Wake County, NC"	"37183"	"1985"	"1985"	88.86
	"Wake County, NC"	"37183"	"1986"	"1986"	92.22
	"Wake County, NC"	"37183"	"1987"	"1987"	91.89
	"Wake County, NC"	"37183"	"1988"	"1988"	92.00
	"Wake County, NC"	"37183"	"1989"	"1989"	90.49
	"Wake County, NC"	"37183"	"1990"	"1990"	90.24
	"Wake County, NC"	"37183"	"1991"	"1991"	91.90
	"Wake County, NC"	"37183"	"1992"	"1992"	89.94
	"Wake County, NC"	"37183"	"1993"	"1993"	92.31
	"Wake County, NC"	"37183"	"1994"	"1994"	90.20
	"Wake County, NC"	"37183"	"1995"	"1995"	91.40
	"Wake County, NC"	"37183"	"1996"	"1996"	90.06
	"Wake County, NC"	"37183"	"1997"	"1997"	90.44
	"Wake County, NC"	"37183"	"1998"	"1998"	92.45
	"Wake County, NC"	"37183"	"1999"	"1999"	93.02
	"Wake County, NC"	"37183"	"2000"	"2000"	90.44
	"Wake County, NC"	"37183"	"2001"	"2001"	88.49
	"Wake County, NC"	"37183"	"2002"	"2002"	91.83
	"Wake County, NC"	"37183"	"2003"	"2003"	91.69
	"Wake County, NC"	"37183"	"2004"	"2004"	88.93
	"Wake County, NC"	"37183"	"2005"	"2005"	92.97
	"Wake County, NC"	"37183"	"2006"	"2006"	91.52
	"Wake County, NC"	"37183"	"2007"	"2007"	91.85
	"Wake County, NC"	"37183"	"2008"	"2008"	91.67
	"Wake County, NC"	"37183"	"2009"	"2009"	90.70
	"Wake County, NC"	"37183"	"2010"	"2010"	94.46
	"Wake County, NC"	"37183"	"2011"	"2011"	93.95
"Total"	"Wake County, NC"	"37183"			91.27
	"Warren County, NC"	"37185"	"1979"	"1979"	89.94
	"Warren County, NC"	"37185"	"1980"	"1980"	91.81
	"Warren County, NC"	"37185"	"1981"	"1981"	90.04
	"Warren County, NC"	"37185"	"1982"	"1982"	88.32
	"Warren County, NC"	"37185"	"1983"	"1983"	91.80
	"Warren County, NC"	"37185"	"1984"	"1984"	89.30
	"Warren County, NC"	"37185"	"1985"	"1985"	88.62
	"Warren County, NC"	"37185"	"1986"	"1986"	91.69
	"Warren County, NC"	"37185"	"1987"	"1987"	91.86
	"Warren County, NC"	"37185"	"1988"	"1988"	91.90
	"Warren County, NC"	"37185"	"1989"	"1989"	90.51
	"Warren County, NC"	"37185"	"1990"	"1990"	89.78
	"Warren County, NC"	"37185"	"1991"	"1991"	91.75
	"Warren County, NC"	"37185"	"1992"	"1992"	89.48
	"Warren County, NC"	"37185"	"1993"	"1993"	92.02
	"Warren County, NC"	"37185"	"1994"	"1994"	89.94
	"Warren County, NC"	"37185"	"1995"	"1995"	91.19
	"Warren County, NC"	"37185"	"1996"	"1996"	89.53
	"Warren County, NC"	"37185"	"1997"	"1997"	90.41
	"Warren County, NC"	"37185"	"1998"	"1998"	91.53
	"Warren County, NC"	"37185"	"1999"	"1999"	93.03
	"Warren County, NC"	"37185"	"2000"	"2000"	90.08
	"Warren County, NC"	"37185"	"2001"	"2001"	88.23
	"Warren County, NC"	"37185"	"2002"	"2002"	91.37
	"Warren County, NC"	"37185"	"2003"	"2003"	91.71
	"Warren County, NC"	"37185"	"2004"	"2004"	88.70
	"Warren County, NC"	"37185"	"2005"	"2005"	92.42
	"Warren County, NC"	"37185"	"2006"	"2006"	91.58
	"Warren County, NC"	"37185"	"2007"	"2007"	91.35
	"Warren County, NC"	"37185"	"2008"	"2008"	91.20
	"Warren County, NC"	"37185"	"2009"	"2009"	89.66
	"Warren County, NC"	"37185"	"2010"	"2010"	93.72
	"Warren County, NC"	"37185"	"2011"	"2011"	93.47
"Total"	"Warren County, NC"	"37185"			90.91
	"Washington County, NC"	"37187"	"1979"	"1979"	91.22
	"Washington County, NC"	"37187"	"1980"	"1980"	92.07
	"Washington County, NC"	"37187"	"1981"	"1981"	91.22
	"Washington County, NC"	"37187"	"1982"	"1982"	89.17
	"Washington County, NC"	"37187"	"1983"	"1983"	92.15
	"Washington County, NC"	"37187"	"1984"	"1984"	90.00
	"Washington County, NC"	"37187"	"1985"	"1985"	89.50
	"Washington County, NC"	"37187"	"1986"	"1986"	92.02
	"Washington County, NC"	"37187"	"1987"	"1987"	92.89
	"Washington County, NC"	"37187"	"1988"	"1988"	92.45
	"Washington County, NC"	"37187"	"1989"	"1989"	91.40
	"Washington County, NC"	"37187"	"1990"	"1990"	90.85
	"Washington County, NC"	"37187"	"1991"	"1991"	92.02
	"Washington County, NC"	"37187"	"1992"	"1992"	90.43
	"Washington County, NC"	"37187"	"1993"	"1993"	92.38
	"Washington County, NC"	"37187"	"1994"	"1994"	90.52
	"Washington County, NC"	"37187"	"1995"	"1995"	91.11
	"Washington County, NC"	"37187"	"1996"	"1996"	90.51
	"Washington County, NC"	"37187"	"1997"	"1997"	90.45
	"Washington County, NC"	"37187"	"1998"	"1998"	92.56
	"Washington County, NC"	"37187"	"1999"	"1999"	93.50
	"Washington County, NC"	"37187"	"2000"	"2000"	91.12
	"Washington County, NC"	"37187"	"2001"	"2001"	88.56
	"Washington County, NC"	"37187"	"2002"	"2002"	91.56
	"Washington County, NC"	"37187"	"2003"	"2003"	92.17
	"Washington County, NC"	"37187"	"2004"	"2004"	89.65
	"Washington County, NC"	"37187"	"2005"	"2005"	93.51
	"Washington County, NC"	"37187"	"2006"	"2006"	91.96
	"Washington County, NC"	"37187"	"2007"	"2007"	91.74
	"Washington County, NC"	"37187"	"2008"	"2008"	91.67
	"Washington County, NC"	"37187"	"2009"	"2009"	91.09
	"Washington County, NC"	"37187"	"2010"	"2010"	94.46
	"Washington County, NC"	"37187"	"2011"	"2011"	93.92
"Total"	"Washington County, NC"	"37187"			91.54
	"Watauga County, NC"	"37189"	"1979"	"1979"	84.71
	"Watauga County, NC"	"37189"	"1980"	"1980"	85.16
	"Watauga County, NC"	"37189"	"1981"	"1981"	84.38
	"Watauga County, NC"	"37189"	"1982"	"1982"	83.00
	"Watauga County, NC"	"37189"	"1983"	"1983"	86.18
	"Watauga County, NC"	"37189"	"1984"	"1984"	84.10
	"Watauga County, NC"	"37189"	"1985"	"1985"	82.76
	"Watauga County, NC"	"37189"	"1986"	"1986"	83.90
	"Watauga County, NC"	"37189"	"1987"	"1987"	83.58
	"Watauga County, NC"	"37189"	"1988"	"1988"	84.09
	"Watauga County, NC"	"37189"	"1989"	"1989"	83.98
	"Watauga County, NC"	"37189"	"1990"	"1990"	84.21
	"Watauga County, NC"	"37189"	"1991"	"1991"	84.23
	"Watauga County, NC"	"37189"	"1992"	"1992"	83.48
	"Watauga County, NC"	"37189"	"1993"	"1993"	84.25
	"Watauga County, NC"	"37189"	"1994"	"1994"	83.20
	"Watauga County, NC"	"37189"	"1995"	"1995"	85.61
	"Watauga County, NC"	"37189"	"1996"	"1996"	84.00
	"Watauga County, NC"	"37189"	"1997"	"1997"	85.08
	"Watauga County, NC"	"37189"	"1998"	"1998"	84.38
	"Watauga County, NC"	"37189"	"1999"	"1999"	85.37
	"Watauga County, NC"	"37189"	"2000"	"2000"	83.80
	"Watauga County, NC"	"37189"	"2001"	"2001"	84.19
	"Watauga County, NC"	"37189"	"2002"	"2002"	83.48
	"Watauga County, NC"	"37189"	"2003"	"2003"	84.93
	"Watauga County, NC"	"37189"	"2004"	"2004"	83.05
	"Watauga County, NC"	"37189"	"2005"	"2005"	84.99
	"Watauga County, NC"	"37189"	"2006"	"2006"	84.39
	"Watauga County, NC"	"37189"	"2007"	"2007"	84.25
	"Watauga County, NC"	"37189"	"2008"	"2008"	83.35
	"Watauga County, NC"	"37189"	"2009"	"2009"	83.47
	"Watauga County, NC"	"37189"	"2010"	"2010"	85.08
	"Watauga County, NC"	"37189"	"2011"	"2011"	84.81
"Total"	"Watauga County, NC"	"37189"			84.45
	"Wayne County, NC"	"37191"	"1979"	"1979"	91.08
	"Wayne County, NC"	"37191"	"1980"	"1980"	92.66
	"Wayne County, NC"	"37191"	"1981"	"1981"	91.86
	"Wayne County, NC"	"37191"	"1982"	"1982"	89.21
	"Wayne County, NC"	"37191"	"1983"	"1983"	93.16
	"Wayne County, NC"	"37191"	"1984"	"1984"	90.12
	"Wayne County, NC"	"37191"	"1985"	"1985"	89.65
	"Wayne County, NC"	"37191"	"1986"	"1986"	92.16
	"Wayne County, NC"	"37191"	"1987"	"1987"	92.58
	"Wayne County, NC"	"37191"	"1988"	"1988"	92.46
	"Wayne County, NC"	"37191"	"1989"	"1989"	91.02
	"Wayne County, NC"	"37191"	"1990"	"1990"	90.88
	"Wayne County, NC"	"37191"	"1991"	"1991"	92.64
	"Wayne County, NC"	"37191"	"1992"	"1992"	90.58
	"Wayne County, NC"	"37191"	"1993"	"1993"	93.08
	"Wayne County, NC"	"37191"	"1994"	"1994"	90.74
	"Wayne County, NC"	"37191"	"1995"	"1995"	91.72
	"Wayne County, NC"	"37191"	"1996"	"1996"	90.91
	"Wayne County, NC"	"37191"	"1997"	"1997"	90.74
	"Wayne County, NC"	"37191"	"1998"	"1998"	93.66
	"Wayne County, NC"	"37191"	"1999"	"1999"	93.22
	"Wayne County, NC"	"37191"	"2000"	"2000"	91.16
	"Wayne County, NC"	"37191"	"2001"	"2001"	89.25
	"Wayne County, NC"	"37191"	"2002"	"2002"	92.15
	"Wayne County, NC"	"37191"	"2003"	"2003"	92.53
	"Wayne County, NC"	"37191"	"2004"	"2004"	89.64
	"Wayne County, NC"	"37191"	"2005"	"2005"	93.68
	"Wayne County, NC"	"37191"	"2006"	"2006"	92.19
	"Wayne County, NC"	"37191"	"2007"	"2007"	92.58
	"Wayne County, NC"	"37191"	"2008"	"2008"	92.44
	"Wayne County, NC"	"37191"	"2009"	"2009"	92.14
	"Wayne County, NC"	"37191"	"2010"	"2010"	95.56
	"Wayne County, NC"	"37191"	"2011"	"2011"	94.62
"Total"	"Wayne County, NC"	"37191"			91.92
	"Wilkes County, NC"	"37193"	"1979"	"1979"	87.68
	"Wilkes County, NC"	"37193"	"1980"	"1980"	89.44
	"Wilkes County, NC"	"37193"	"1981"	"1981"	87.77
	"Wilkes County, NC"	"37193"	"1982"	"1982"	85.94
	"Wilkes County, NC"	"37193"	"1983"	"1983"	89.72
	"Wilkes County, NC"	"37193"	"1984"	"1984"	86.95
	"Wilkes County, NC"	"37193"	"1985"	"1985"	87.14
	"Wilkes County, NC"	"37193"	"1986"	"1986"	88.32
	"Wilkes County, NC"	"37193"	"1987"	"1987"	87.81
	"Wilkes County, NC"	"37193"	"1988"	"1988"	88.72
	"Wilkes County, NC"	"37193"	"1989"	"1989"	87.50
	"Wilkes County, NC"	"37193"	"1990"	"1990"	87.55
	"Wilkes County, NC"	"37193"	"1991"	"1991"	88.23
	"Wilkes County, NC"	"37193"	"1992"	"1992"	86.85
	"Wilkes County, NC"	"37193"	"1993"	"1993"	89.08
	"Wilkes County, NC"	"37193"	"1994"	"1994"	86.47
	"Wilkes County, NC"	"37193"	"1995"	"1995"	89.35
	"Wilkes County, NC"	"37193"	"1996"	"1996"	87.20
	"Wilkes County, NC"	"37193"	"1997"	"1997"	87.82
	"Wilkes County, NC"	"37193"	"1998"	"1998"	88.29
	"Wilkes County, NC"	"37193"	"1999"	"1999"	89.11
	"Wilkes County, NC"	"37193"	"2000"	"2000"	86.80
	"Wilkes County, NC"	"37193"	"2001"	"2001"	86.24
	"Wilkes County, NC"	"37193"	"2002"	"2002"	88.15
	"Wilkes County, NC"	"37193"	"2003"	"2003"	87.72
	"Wilkes County, NC"	"37193"	"2004"	"2004"	86.09
	"Wilkes County, NC"	"37193"	"2005"	"2005"	88.97
	"Wilkes County, NC"	"37193"	"2006"	"2006"	88.61
	"Wilkes County, NC"	"37193"	"2007"	"2007"	88.71
	"Wilkes County, NC"	"37193"	"2008"	"2008"	87.90
	"Wilkes County, NC"	"37193"	"2009"	"2009"	86.63
	"Wilkes County, NC"	"37193"	"2010"	"2010"	90.29
	"Wilkes County, NC"	"37193"	"2011"	"2011"	89.96
"Total"	"Wilkes County, NC"	"37193"			88.09
	"Wilson County, NC"	"37195"	"1979"	"1979"	90.83
	"Wilson County, NC"	"37195"	"1980"	"1980"	92.57
	"Wilson County, NC"	"37195"	"1981"	"1981"	91.52
	"Wilson County, NC"	"37195"	"1982"	"1982"	89.19
	"Wilson County, NC"	"37195"	"1983"	"1983"	92.89
	"Wilson County, NC"	"37195"	"1984"	"1984"	90.29
	"Wilson County, NC"	"37195"	"1985"	"1985"	89.58
	"Wilson County, NC"	"37195"	"1986"	"1986"	92.11
	"Wilson County, NC"	"37195"	"1987"	"1987"	92.81
	"Wilson County, NC"	"37195"	"1988"	"1988"	92.48
	"Wilson County, NC"	"37195"	"1989"	"1989"	91.13
	"Wilson County, NC"	"37195"	"1990"	"1990"	90.46
	"Wilson County, NC"	"37195"	"1991"	"1991"	92.70
	"Wilson County, NC"	"37195"	"1992"	"1992"	90.43
	"Wilson County, NC"	"37195"	"1993"	"1993"	93.09
	"Wilson County, NC"	"37195"	"1994"	"1994"	90.68
	"Wilson County, NC"	"37195"	"1995"	"1995"	91.73
	"Wilson County, NC"	"37195"	"1996"	"1996"	90.67
	"Wilson County, NC"	"37195"	"1997"	"1997"	90.80
	"Wilson County, NC"	"37195"	"1998"	"1998"	93.27
	"Wilson County, NC"	"37195"	"1999"	"1999"	93.63
	"Wilson County, NC"	"37195"	"2000"	"2000"	91.07
	"Wilson County, NC"	"37195"	"2001"	"2001"	89.01
	"Wilson County, NC"	"37195"	"2002"	"2002"	92.32
	"Wilson County, NC"	"37195"	"2003"	"2003"	92.51
	"Wilson County, NC"	"37195"	"2004"	"2004"	89.66
	"Wilson County, NC"	"37195"	"2005"	"2005"	93.50
	"Wilson County, NC"	"37195"	"2006"	"2006"	92.20
	"Wilson County, NC"	"37195"	"2007"	"2007"	92.39
	"Wilson County, NC"	"37195"	"2008"	"2008"	92.40
	"Wilson County, NC"	"37195"	"2009"	"2009"	91.49
	"Wilson County, NC"	"37195"	"2010"	"2010"	95.24
	"Wilson County, NC"	"37195"	"2011"	"2011"	94.51
"Total"	"Wilson County, NC"	"37195"			91.83
	"Yadkin County, NC"	"37197"	"1979"	"1979"	88.54
	"Yadkin County, NC"	"37197"	"1980"	"1980"	91.22
	"Yadkin County, NC"	"37197"	"1981"	"1981"	89.26
	"Yadkin County, NC"	"37197"	"1982"	"1982"	86.92
	"Yadkin County, NC"	"37197"	"1983"	"1983"	90.99
	"Yadkin County, NC"	"37197"	"1984"	"1984"	87.98
	"Yadkin County, NC"	"37197"	"1985"	"1985"	87.94
	"Yadkin County, NC"	"37197"	"1986"	"1986"	90.42
	"Yadkin County, NC"	"37197"	"1987"	"1987"	89.48
	"Yadkin County, NC"	"37197"	"1988"	"1988"	90.31
	"Yadkin County, NC"	"37197"	"1989"	"1989"	88.83
	"Yadkin County, NC"	"37197"	"1990"	"1990"	88.70
	"Yadkin County, NC"	"37197"	"1991"	"1991"	89.79
	"Yadkin County, NC"	"37197"	"1992"	"1992"	87.88
	"Yadkin County, NC"	"37197"	"1993"	"1993"	90.60
	"Yadkin County, NC"	"37197"	"1994"	"1994"	88.15
	"Yadkin County, NC"	"37197"	"1995"	"1995"	90.24
	"Yadkin County, NC"	"37197"	"1996"	"1996"	88.16
	"Yadkin County, NC"	"37197"	"1997"	"1997"	89.07
	"Yadkin County, NC"	"37197"	"1998"	"1998"	90.21
	"Yadkin County, NC"	"37197"	"1999"	"1999"	90.50
	"Yadkin County, NC"	"37197"	"2000"	"2000"	88.92
	"Yadkin County, NC"	"37197"	"2001"	"2001"	87.80
	"Yadkin County, NC"	"37197"	"2002"	"2002"	89.93
	"Yadkin County, NC"	"37197"	"2003"	"2003"	89.27
	"Yadkin County, NC"	"37197"	"2004"	"2004"	87.36
	"Yadkin County, NC"	"37197"	"2005"	"2005"	90.54
	"Yadkin County, NC"	"37197"	"2006"	"2006"	89.63
	"Yadkin County, NC"	"37197"	"2007"	"2007"	90.02
	"Yadkin County, NC"	"37197"	"2008"	"2008"	90.12
	"Yadkin County, NC"	"37197"	"2009"	"2009"	88.39
	"Yadkin County, NC"	"37197"	"2010"	"2010"	92.54
	"Yadkin County, NC"	"37197"	"2011"	"2011"	91.74
"Total"	"Yadkin County, NC"	"37197"			89.52
	"Yancey County, NC"	"37199"	"1979"	"1979"	84.13
	"Yancey County, NC"	"37199"	"1980"	"1980"	85.31
	"Yancey County, NC"	"37199"	"1981"	"1981"	84.16
	"Yancey County, NC"	"37199"	"1982"	"1982"	83.90
	"Yancey County, NC"	"37199"	"1983"	"1983"	86.86
	"Yancey County, NC"	"37199"	"1984"	"1984"	83.82
	"Yancey County, NC"	"37199"	"1985"	"1985"	82.73
	"Yancey County, NC"	"37199"	"1986"	"1986"	84.03
	"Yancey County, NC"	"37199"	"1987"	"1987"	83.39
	"Yancey County, NC"	"37199"	"1988"	"1988"	84.17
	"Yancey County, NC"	"37199"	"1989"	"1989"	83.80
	"Yancey County, NC"	"37199"	"1990"	"1990"	84.00
	"Yancey County, NC"	"37199"	"1991"	"1991"	84.02
	"Yancey County, NC"	"37199"	"1992"	"1992"	83.03
	"Yancey County, NC"	"37199"	"1993"	"1993"	84.14
	"Yancey County, NC"	"37199"	"1994"	"1994"	82.30
	"Yancey County, NC"	"37199"	"1995"	"1995"	85.95
	"Yancey County, NC"	"37199"	"1996"	"1996"	83.98
	"Yancey County, NC"	"37199"	"1997"	"1997"	85.21
	"Yancey County, NC"	"37199"	"1998"	"1998"	83.99
	"Yancey County, NC"	"37199"	"1999"	"1999"	85.23
	"Yancey County, NC"	"37199"	"2000"	"2000"	84.08
	"Yancey County, NC"	"37199"	"2001"	"2001"	83.64
	"Yancey County, NC"	"37199"	"2002"	"2002"	83.48
	"Yancey County, NC"	"37199"	"2003"	"2003"	84.57
	"Yancey County, NC"	"37199"	"2004"	"2004"	82.70
	"Yancey County, NC"	"37199"	"2005"	"2005"	84.92
	"Yancey County, NC"	"37199"	"2006"	"2006"	84.40
	"Yancey County, NC"	"37199"	"2007"	"2007"	84.43
	"Yancey County, NC"	"37199"	"2008"	"2008"	83.67
	"Yancey County, NC"	"37199"	"2009"	"2009"	83.06
	"Yancey County, NC"	"37199"	"2010"	"2010"	85.11
	"Yancey County, NC"	"37199"	"2011"	"2011"	85.22
"Total"	"Yancey County, NC"	"37199"			84.48
"Total"					90.87
"---"
"Dataset: North America Land Data Assimilation System (NLDAS) Daily Air Temperatures and Heat Index (1979-2011)"
"Query Parameters:"
"Title:"
"Daily Max Air Temperature (F): All, -31 to 120"
"Daily Max Heat Index (F): All, 78 to 134"
"Daily Min Air Temperature (F): All, -47 to 95"
"Dates: All, Jan 01, 1979 to Dec 31, 2011"
"States: North Carolina (37)"
"Group By: County, Year"
"Show Totals: True"
"Show Zero Values: False"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/nldas.html for more information."
"---"
"Query Date: Jul 1, 2018 10:10:58 PM"
"---"
"Suggested Citation: North America Land Data Assimilation System (NLDAS) Daily Air Temperatures and Heat Index, years 1979-2011"
"on CDC WONDER Online Database, released 2013. Accessed at http://wonder.cdc.gov/NASA-NLDAS.html on Jul 1, 2018 10:10:58 PM"
"---"
Caveats:
"1. Note that maximum heat index data are sparse. Heat index data are recorded only for days when the air temperature is above 80"
"degrees Fahrenheit (26 degrees Celsius). When heat index data is not available in results table due to sparseness of data then"
"it will be labeled ""Missing"". More information: http://wonder.cdc.gov/wonder/help/nldas.html#Heat Index."
